ZIPCODE,GEOID,ALAND,AWATER,INTPTLAT,INTPTLON,STATE,STATE_NAME,STATE_FIPS,source_file,state_zip_key_x,region_type,region_type_id,redfin_tableid_zip,zip_code,state,state_code,parent_metro_region,parent_metro_region_metro_code,state_county_code,redfin_county_name,redfin_table_id_county,redfin_region_type,census_city_long,census_city,state_zip_combined,redfin_table_id_city,redfin_city,Unnamed: 17,Unnamed: 18,state_zip_key_y,data_source,has_census_data,has_redfin_data,has_geometry
92139,92139,9266342.0,0.0,+32.6800314,-117.0488864,CA,California,06,22241.0,CA_92139,zip code,2.0,38138.0,92139,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"SAN DIEGO, CA",SAN DIEGO,607392139.0,16904.0,"San Diego, CA",,,CA_92139,Complete data,True,True,True
92140,92140,1386034.0,32140.0,+32.7412792,-117.1977143,CA,California,06,21320.0,CA_92140,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
92145,92145,27562167.0,11500.0,+32.8684963,-117.1431718,CA,California,06,22279.0,CA_92145,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
92147,92147,225431.0,0.0,+32.7247448,-117.2187498,CA,California,06,22546.0,CA_92147,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
92154,92154,133401460.0,1111677.0,+32.5791012,-116.9665283,CA,California,06,21384.0,CA_92154,zip code,2.0,38148.0,92154,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"SAN DIEGO, CA",SAN DIEGO,607392154.0,16904.0,"San Diego, CA",,,CA_92154,Complete data,True,True,True
92155,92155,1017599.0,1375636.0,+32.6581164,-117.1569459,CA,California,06,21854.0,CA_92155,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
92161,92161,227268.0,0.0,+32.8740717,-117.2315635,CA,California,06,21380.0,CA_92161,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
92173,92173,7450579.0,0.0,+32.5555802,-117.0511954,CA,California,06,22338.0,CA_92173,zip code,2.0,38165.0,92173,California,CA,"San Diego, CA",41740.0,6073.0,"San Diego County, CA",339.0,county,"SAN YSIDRO, CA",SAN YSIDRO,607392173.0,,,,,CA_92173,Complete data,True,True,True
92179,92179,647809.0,0.0,+32.5839037,-116.9334746,CA,California,06,21394.0,CA_92179,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
92182,92182,540993.0,0.0,+32.7749830,-117.0742275,CA,California,06,22307.0,CA_92182,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
92201,92201,41991715.0,20661.0,+33.7094532,-116.2369675,CA,California,06,22645.0,CA_92201,zip code,2.0,38186.0,92201,California,CA,"Riverside, CA",40140.0,6065.0,"Riverside County, CA",335.0,county,"INDIO, CA",INDIO,606592201.0,9273.0,"Indio, CA",,,CA_92201,Complete data,True,True,True
92203,92203,47805522.0,0.0,+33.7516006,-116.2414256,CA,California,06,21841.0,CA_92203,zip code,2.0,38188.0,92203,California,CA,"Riverside, CA",40140.0,6065.0,"Riverside County, CA",335.0,county,"INDIO, CA",INDIO,606592203.0,9273.0,"Indio, CA",,,CA_92203,Complete data,True,True,True
92210,92210,37086533.0,699457.0,+33.6998921,-116.3295504,CA,California,06,21776.0,CA_92210,zip code,2.0,38189.0,92210,California,CA,"Riverside, CA",40140.0,6065.0,"Riverside County, CA",335.0,county,"INDIAN WELLS, CA",INDIAN WELLS,606592210.0,9269.0,"Indian Wells, CA",,,CA_92210,Complete data,True,True,True
92211,92211,38396201.0,140409.0,+33.7654007,-116.3342046,CA,California,06,21774.0,CA_92211,zip code,2.0,38190.0,92211,California,CA,"Riverside, CA",40140.0,6065.0,"Riverside County, CA",335.0,county,"PALM DESERT, CA",PALM DESERT,606592211.0,14294.0,"Palm Desert, CA",,,CA_92211,Complete data,True,True,True
92220,92220,366063102.0,0.0,+33.9399186,-116.8393314,CA,California,06,22559.0,CA_92220,zip code,2.0,38191.0,92220,California,CA,"Riverside, CA",40140.0,6065.0,"Riverside County, CA",335.0,county,"BANNING, CA",BANNING,606592220.0,1029.0,"Banning, CA",,,CA_92220,Complete data,True,True,True
92222,92222,7146427.0,0.0,+32.7834493,-114.5495304,CA,California,06,22778.0,CA_92222,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
92223,92223,116506949.0,35531.0,+33.9378213,-116.9813703,CA,California,06,22561.0,CA_92223,zip code,2.0,38193.0,92223,California,CA,"Riverside, CA",40140.0,6065.0,"Riverside County, CA",335.0,county,"BEAUMONT, CA",BEAUMONT,606592223.0,1259.0,"Beaumont, CA",,,CA_92223,Complete data,True,True,True
92225,92225,1504708381.0,9881689.0,+33.7172658,-114.6600840,CA,California,06,22385.0,CA_92225,zip code,2.0,38194.0,92225,California,CA,"Riverside, CA",40140.0,6065.0,"Riverside County, CA",335.0,county,"BLYTHE, CA",BLYTHE,606592225.0,1885.0,"Blythe, CA",,,CA_92225,Complete data,True,True,True
92227,92227,1537587665.0,338212.0,+32.9900500,-115.3368521,CA,California,06,21390.0,CA_92227,zip code,2.0,38196.0,92227,California,CA,"El Centro, CA",20940.0,6025.0,"Imperial County, CA",315.0,county,"BRAWLEY, CA",BRAWLEY,602592227.0,2080.0,"Brawley, CA",,,CA_92227,Complete data,True,True,True
92230,92230,30242142.0,0.0,+33.9087853,-116.7687818,CA,California,06,22611.0,CA_92230,zip code,2.0,38197.0,92230,California,CA,"Riverside, CA",40140.0,6065.0,"Riverside County, CA",335.0,county,"CABAZON, CA",CABAZON,606592230.0,21696.0,"Cabazon, CA",,,CA_92230,Complete data,True,True,True
92231,92231,177549830.0,0.0,+32.6876362,-115.5643729,CA,California,06,22580.0,CA_92231,zip code,2.0,38198.0,92231,California,CA,"El Centro, CA",20940.0,6025.0,"Imperial County, CA",315.0,county,"CALEXICO, CA",CALEXICO,602592231.0,2501.0,"Calexico, CA",,,CA_92231,Complete data,True,True,True
92233,92233,393812527.0,1504364.0,+33.1473839,-115.5004049,CA,California,06,22346.0,CA_92233,zip code,2.0,38200.0,92233,California,CA,"El Centro, CA",20940.0,6025.0,"Imperial County, CA",315.0,county,"CALIPATRIA, CA",CALIPATRIA,602592233.0,2547.0,"Calipatria, CA",,,CA_92233,Complete data,True,True,True
92234,92234,38237663.0,538009.0,+33.8141312,-116.4655479,CA,California,06,21840.0,CA_92234,zip code,2.0,38201.0,92234,California,CA,"Riverside, CA",40140.0,6065.0,"Riverside County, CA",335.0,county,"CATHEDRAL CITY, CA",CATHEDRAL CITY,606592234.0,3115.0,"Cathedral City, CA",,,CA_92234,Complete data,True,True,True
92236,92236,160192656.0,0.0,+33.7027649,-116.0724402,CA,California,06,21960.0,CA_92236,zip code,2.0,38203.0,92236,California,CA,"Riverside, CA",40140.0,6065.0,"Riverside County, CA",335.0,county,"COACHELLA, CA",COACHELLA,606592236.0,3714.0,"Coachella, CA",,,CA_92236,Complete data,True,True,True
