ZIPCODE,GEOID,ALAND,AWATER,INTPTLAT,INTPTLON,STATE,STATE_NAME,STATE_FIPS,source_file,state_zip_key_x,region_type,region_type_id,redfin_tableid_zip,zip_code,state,state_code,parent_metro_region,parent_metro_region_metro_code,state_county_code,redfin_county_name,redfin_table_id_county,redfin_region_type,census_city_long,census_city,state_zip_combined,redfin_table_id_city,redfin_city,Unnamed: 17,Unnamed: 18,state_zip_key_y,data_source,has_census_data,has_redfin_data,has_geometry
79366,79366,2102615.0,400250.0,+33.5303154,-101.6853432,TX,Texas,48,26284.0,TX_79366,zip code,2.0,34406.0,79366,Texas,TX,"Lubbock, TX",31180.0,48303.0,"Lubbock County, TX",2791.0,county,"RANSOM CANYON, TX",RANSOM CANYON,4830379366.0,15638.0,"Ransom Canyon, TX",,,TX_79366,Complete data,True,True,True
79367,79367,20185051.0,0.0,+33.5893716,-102.1680552,TX,Texas,48,25788.0,TX_79367,zip code,2.0,34407.0,79367,Texas,TX,"Levelland, TX",30220.0,48219.0,"Hockley County, TX",2749.0,county,"SMYER, TX",SMYER,4821979367.0,17550.0,"Smyer, TX",,,TX_79367,Complete data,True,True,True
79369,79369,16325241.0,0.0,+33.9431979,-102.1591109,TX,Texas,48,27074.0,TX_79369,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79370,79370,1376957854.0,10075055.0,+33.4446427,-100.9298033,TX,Texas,48,25946.0,TX_79370,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79371,79371,874160963.0,363435.0,+33.9796982,-102.6971699,TX,Texas,48,26922.0,TX_79371,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79372,79372,40468597.0,0.0,+33.4248037,-102.5011117,TX,Texas,48,25309.0,TX_79372,zip code,2.0,34411.0,79372,Texas,TX,"Levelland, TX",30220.0,48219.0,"Hockley County, TX",2749.0,county,"SUNDOWN, TX",SUNDOWN,4821979372.0,18157.0,"Sundown, TX",,,TX_79372,Complete data,True,True,True
79373,79373,1295673164.0,1506201.0,+33.1587063,-101.8393388,TX,Texas,48,25647.0,TX_79373,zip code,2.0,34412.0,79373,Texas,TX,"Lubbock, TX",31180.0,48305.0,"Lynn County, TX",2792.0,county,"TAHOKA, TX",TAHOKA,4830579373.0,18315.0,"Tahoka, TX",,,TX_79373,Complete data,True,True,True
79376,79376,480059855.0,69774.0,+33.2476967,-102.6372490,TX,Texas,48,25791.0,TX_79376,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79377,79377,77997690.0,9818.0,+32.9296477,-102.1335057,TX,Texas,48,26270.0,TX_79377,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
79378,79378,25272809.0,29979.0,+33.0276600,-102.4467486,TX,Texas,48,25248.0,TX_79378,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
