ZIPCODE,GEOID,ALAND,AWATER,INTPTLAT,INTPTLON,STATE,STATE_NAME,STATE_FIPS,source_file,state_zip_key_x,region_type,region_type_id,redfin_tableid_zip,zip_code,state,state_code,parent_metro_region,parent_metro_region_metro_code,state_county_code,redfin_county_name,redfin_table_id_county,redfin_region_type,census_city_long,census_city,state_zip_combined,redfin_table_id_city,redfin_city,Unnamed: 17,Unnamed: 18,state_zip_key_y,data_source,has_census_data,has_redfin_data,has_geometry
31027,31027,406333196.0,9478962.0,+32.5719463,-082.8226144,GA,Georgia,13,29294.0,GA_31027,zip code,2.0,12963.0,31027,Georgia,GA,"Dublin, GA",20140.0,13175.0,"Laurens County, GA",590.0,county,"EAST DUBLIN, GA",EAST DUBLIN,1317531027.0,6512.0,"East Dublin, GA",,,GA_31027,Complete data,True,True,True
31028,31028,7591196.0,42957.0,+32.6328399,-083.6839304,GA,Georgia,13,28936.0,GA_31028,zip code,2.0,12964.0,31028,Georgia,GA,"Warner Robins, GA",47580.0,13153.0,"Houston County, GA",579.0,county,"CENTERVILLE, GA",CENTERVILLE,1315331028.0,3850.0,"Centerville, GA",,,GA_31028,Complete data,True,True,True
31029,31029,631066561.0,1873028.0,+33.0435710,-083.9353499,GA,Georgia,13,29210.0,GA_31029,zip code,2.0,12965.0,31029,Georgia,GA,"Macon, GA",31420.0,13207.0,"Monroe County, GA",605.0,county,"FORSYTH, GA",FORSYTH,1320731029.0,7857.0,"Forsyth, GA",,,GA_31029,Complete data,True,True,True
31030,31030,453097014.0,3218558.0,+32.5689727,-083.8918796,GA,Georgia,13,28992.0,GA_31030,zip code,2.0,12966.0,31030,Georgia,GA,"Warner Robins, GA",47580.0,13225.0,"Peach County, GA",614.0,county,"FORT VALLEY, GA",FORT VALLEY,1322531030.0,7952.0,"Fort Valley, GA",,,GA_31030,Complete data,True,True,True
31031,31031,326126066.0,2598864.0,+32.8662831,-083.3283481,GA,Georgia,13,28841.0,GA_31031,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
31032,31032,412473866.0,1800142.0,+33.0119958,-083.5732893,GA,Georgia,13,28820.0,GA_31032,zip code,2.0,12968.0,31032,Georgia,GA,"Macon, GA",31420.0,13169.0,"Jones County, GA",587.0,county,"GRAY, GA",GRAY,1316931032.0,8807.0,"Gray, GA",,,GA_31032,Complete data,True,True,True
31033,31033,174848957.0,345882.0,+33.0793070,-083.4340072,GA,Georgia,13,29242.0,GA_31033,zip code,2.0,12969.0,31033,Georgia,GA,"Macon, GA",31420.0,13169.0,"Jones County, GA",587.0,county,"HADDOCK, GA",HADDOCK,1316931033.0,,,,,GA_31033,Complete data,True,True,True
31034,31034,93434.0,0.0,+33.0546229,-083.2255132,GA,Georgia,13,29405.0,GA_31034,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
31035,31035,125360428.0,1178762.0,+32.8541231,-082.7078221,GA,Georgia,13,29009.0,GA_31035,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
31036,31036,624829314.0,5422539.0,+32.2700612,-083.4926259,GA,Georgia,13,29161.0,GA_31036,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
31037,31037,170204000.0,2065046.0,+32.1215610,-082.9362803,GA,Georgia,13,28808.0,GA_31037,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
31038,31038,286457286.0,686844.0,+33.1424976,-083.6213988,GA,Georgia,13,29461.0,GA_31038,zip code,2.0,12974.0,31038,Georgia,GA,"Macon, GA",31420.0,13159.0,"Jasper County, GA",582.0,county,"HILLSBORO, GA",HILLSBORO,1315931038.0,,,,,GA_31038,Complete data,True,True,True
31039,31039,9055244.0,70611.0,+32.6040983,-084.3791042,GA,Georgia,13,29224.0,GA_31039,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
31041,31041,102911020.0,835975.0,+32.3823612,-084.1678012,GA,Georgia,13,29324.0,GA_31041,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
31042,31042,216476517.0,289572.0,+32.7436431,-083.1891137,GA,Georgia,13,29284.0,GA_31042,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
31044,31044,391881331.0,970277.0,+32.6561726,-083.3908844,GA,Georgia,13,28914.0,GA_31044,zip code,2.0,12979.0,31044,Georgia,GA,"Macon, GA",31420.0,13289.0,"Twiggs County, GA",646.0,county,"JEFFERSONVILLE, GA",JEFFERSONVILLE,1328931044.0,10713.0,"Jeffersonville, GA",,,GA_31044,Complete data,True,True,True
31045,31045,22812085.0,449912.0,+33.2829480,-082.7945083,GA,Georgia,13,29218.0,GA_31045,zip code,2.0,12980.0,31045,Georgia,GA,"Milledgeville, GA",33300.0,13301.0,"Warren County, GA",652.0,county,"JEWELL, GA",JEWELL,1330131045.0,,,,,GA_31045,Complete data,True,True,True
31046,31046,215179774.0,2287508.0,+33.0536121,-083.7962744,GA,Georgia,13,29164.0,GA_31046,zip code,2.0,12981.0,31046,Georgia,GA,"Macon, GA",31420.0,13207.0,"Monroe County, GA",605.0,county,"JULIETTE, GA",JULIETTE,1320731046.0,37175.0,"Juliette, GA",,,GA_31046,Complete data,True,True,True
31047,31047,195319716.0,2635817.0,+32.4668655,-083.5809948,GA,Georgia,13,29167.0,GA_31047,zip code,2.0,12982.0,31047,Georgia,GA,"Warner Robins, GA",47580.0,13153.0,"Houston County, GA",579.0,county,"KATHLEEN, GA",KATHLEEN,1315331047.0,,,,,GA_31047,Complete data,True,True,True
31049,31049,236372815.0,3626092.0,+32.6782887,-082.5233851,GA,Georgia,13,28896.0,GA_31049,zip code,2.0,12983.0,31049,Georgia,GA,"Dublin, GA",20140.0,13167.0,"Johnson County, GA",586.0,county,"KITE, GA",KITE,1316731049.0,11174.0,"Kite, GA",,,GA_31049,Complete data,True,True,True
31050,31050,50860390.0,65196.0,+32.7215374,-083.9372950,GA,Georgia,13,28865.0,GA_31050,zip code,2.0,12984.0,31050,Georgia,GA,"Macon, GA",31420.0,13079.0,"Crawford County, GA",542.0,county,"KNOXVILLE, GA",KNOXVILLE,1307931050.0,33615.0,"Knoxville, GA",,,GA_31050,Complete data,True,True,True
31051,31051,1108538.0,4291.0,+32.1431260,-083.8794002,GA,Georgia,13,29390.0,GA_31051,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
31052,31052,184338136.0,1110853.0,+32.7890148,-083.8400749,GA,Georgia,13,28791.0,GA_31052,zip code,2.0,12986.0,31052,Georgia,GA,"Macon, GA",31420.0,13021.0,"Bibb County, GA",514.0,county,"LIZELLA, GA",LIZELLA,1302131052.0,,,,,GA_31052,Complete data,True,True,True
31054,31054,131996326.0,827363.0,+32.8898607,-083.2140671,GA,Georgia,13,29316.0,GA_31054,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
31055,31055,346135129.0,3709886.0,+31.9858954,-082.8831390,GA,Georgia,13,28809.0,GA_31055,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
31057,31057,214098797.0,2498389.0,+32.4297806,-083.9442761,GA,Georgia,13,29396.0,GA_31057,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
31058,31058,267259745.0,1056494.0,+32.4886512,-084.4103956,GA,Georgia,13,29379.0,GA_31058,,,,,,,,,,,,,,,,,,,,,Census only,True,False,True
