ZIPCODE,GEOID,ALAND,AWATER,INTPTLAT,INTPTLON,STATE,STATE_NAME,STATE_FIPS,source_file,state_zip_key_x,region_type,region_type_id,redfin_tableid_zip,zip_code,state,state_code,parent_metro_region,parent_metro_region_metro_code,state_county_code,redfin_county_name,redfin_table_id_county,redfin_region_type,census_city_long,census_city,state_zip_combined,redfin_table_id_city,redfin_city,Unnamed: 17,Unnamed: 18,state_zip_key_y,data_source,has_census_data,has_redfin_data,has_geometry
01349,01349,25562209.0,325579.0,+42.5674604,-072.4675416,MA,Massachusetts,25,24575.0,MA_01349,zip code,2.0,340.0,01349,Massachusetts,MA,"Springfield, MA",44140.0,25011.0,"Franklin County, MA",1339.0,county,"MILLERS FALLS, MA",MILLERS FALLS,2501101349.0,23856.0,"Millers Falls, MA",,,MA_01349,Complete data,True,True,True
01350,01350,27679919.0,112370.0,+42.7277722,-072.9853464,MA,Massachusetts,25,24976.0,MA_01350,zip code,2.0,341.0,01350,Massachusetts,MA,"Springfield, MA",44140.0,25011.0,"Franklin County, MA",1339.0,county,"MONROE BRIDGE, MA",MONROE BRIDGE,2501101350.0,,,,,MA_01350,Complete data,True,True,True
01351,01351,50744988.0,1127581.0,+42.5398798,-072.5216890,MA,Massachusetts,25,24574.0,MA_01351,zip code,2.0,342.0,01351,Massachusetts,MA,"Springfield, MA",44140.0,25011.0,"Franklin County, MA",1339.0,county,"MONTAGUE, MA",MONTAGUE,2501101351.0,29543.0,"Montague, MA",,,MA_01351,Complete data,True,True,True
01354,01354,35610471.0,3352662.0,+42.6241010,-072.5086068,MA,Massachusetts,25,24971.0,MA_01354,zip code,2.0,343.0,01354,Massachusetts,MA,"Springfield, MA",44140.0,25011.0,"Franklin County, MA",1339.0,county,"GILL, MA",GILL,2501101354.0,29827.0,"Gill, MA",,,MA_01354,Complete data,True,True,True
01355,01355,123023383.0,36283181.0,+42.4585511,-072.3271910,MA,Massachusetts,25,24605.0,MA_01355,zip code,2.0,344.0,01355,Massachusetts,MA,"Springfield, MA",44140.0,25011.0,"Franklin County, MA",1339.0,county,"NEW SALEM, MA",NEW SALEM,2501101355.0,29719.0,"New Salem, MA",,,MA_01355,Complete data,True,True,True
01360,01360,88863583.0,2813226.0,+42.6770910,-072.4538758,MA,Massachusetts,25,24843.0,MA_01360,zip code,2.0,345.0,01360,Massachusetts,MA,"Springfield, MA",44140.0,25011.0,"Franklin County, MA",1339.0,county,"NORTHFIELD, MA",NORTHFIELD,2501101360.0,29525.0,"Northfield, MA",,,MA_01360,Complete data,True,True,True
01364,01364,93233135.0,2938571.0,+42.6054372,-072.2920738,MA,Massachusetts,25,24867.0,MA_01364,zip code,2.0,346.0,01364,Massachusetts,MA,"Springfield, MA",44140.0,25011.0,"Franklin County, MA",1339.0,county,"ORANGE, MA",ORANGE,2501101364.0,29645.0,"Orange, MA",,,MA_01364,Complete data,True,True,True
01366,01366,95665864.0,1430310.0,+42.4915830,-072.1808760,MA,Massachusetts,25,24889.0,MA_01366,zip code,2.0,347.0,01366,Massachusetts,MA,"Worcester, MA",49340.0,25027.0,"Worcester County, MA",1347.0,county,"PETERSHAM, MA",PETERSHAM,2502701366.0,36151.0,"Petersham, MA",,,MA_01366,Complete data,True,True,True
01367,01367,63639242.0,1956661.0,+42.6928819,-072.9192436,MA,Massachusetts,25,25039.0,MA_01367,zip code,2.0,348.0,01367,Massachusetts,MA,"Springfield, MA",44140.0,25011.0,"Franklin County, MA",1339.0,county,"ROWE, MA",ROWE,2501101367.0,29599.0,"Rowe, MA",,,MA_01367,Complete data,True,True,True
01368,01368,114793112.0,1835155.0,+42.6766867,-072.1840519,MA,Massachusetts,25,24984.0,MA_01368,zip code,2.0,349.0,01368,Massachusetts,MA,"Worcester, MA",49340.0,25027.0,"Worcester County, MA",1347.0,county,"ROYALSTON, MA",ROYALSTON,2502701368.0,29547.0,"Royalston, MA",,,MA_01368,Complete data,True,True,True
