state_code_str,state_abbrev,county_code_str,tract_str,geoid_tract_20_clean,zip_code_clean,redfin_table_id,redfin_tableid_zip,region_type,parent_metro_region,redfin_county_name,redfin_table_id_county,census_city_long,redfin_city,redfin_table_id_city,intptlat,intptlon
13,GA,135,50619,13135050619,30011,,12381.0,zip code,"Atlanta, GA","Barrow County, GA",510.0,"AUBURN, GA","Auburn, GA",30770.0,+34.0440426,-083.8788000
13,GA,135,50628,13135050628,30011,,12381.0,zip code,"Atlanta, GA","Barrow County, GA",510.0,"AUBURN, GA","Auburn, GA",30770.0,+34.0171054,-083.8863211
13,GA,89,23317,13089023317,30012,,12382.0,zip code,"Atlanta, GA","Rockdale County, GA",625.0,"CONYERS, GA","Conyers, GA",4983.0,+33.7165568,-084.0804965
13,GA,247,60101,13247060101,30012,12382.0,12382.0,zip code,"Atlanta, GA","Rockdale County, GA",625.0,"CONYERS, GA","Conyers, GA",4983.0,+33.7325348,-084.0111110
13,GA,247,60103,13247060103,30012,12382.0,12382.0,zip code,"Atlanta, GA","Rockdale County, GA",625.0,"CONYERS, GA","Conyers, GA",4983.0,+33.7488910,-083.9636141
13,GA,247,60104,13247060104,30012,12382.0,12382.0,zip code,"Atlanta, GA","Rockdale County, GA",625.0,"CONYERS, GA","Conyers, GA",4983.0,+33.6943728,-083.9389452
13,GA,247,60201,13247060201,30012,12382.0,12382.0,zip code,"Atlanta, GA","Rockdale County, GA",625.0,"CONYERS, GA","Conyers, GA",4983.0,+33.7032625,-084.0517635
13,GA,247,60310,13247060310,30012,12382.0,12382.0,zip code,"Atlanta, GA","Rockdale County, GA",625.0,"CONYERS, GA","Conyers, GA",4983.0,+33.6727648,-084.0324360
13,GA,247,60315,13247060315,30012,12382.0,12382.0,zip code,"Atlanta, GA","Rockdale County, GA",625.0,"CONYERS, GA","Conyers, GA",4983.0,+33.6804758,-083.9798939
13,GA,247,60316,13247060316,30012,12382.0,12382.0,zip code,"Atlanta, GA","Rockdale County, GA",625.0,"CONYERS, GA","Conyers, GA",4983.0,+33.6750426,-084.0019558
13,GA,247,60317,13247060317,30012,12382.0,12382.0,zip code,"Atlanta, GA","Rockdale County, GA",625.0,"CONYERS, GA","Conyers, GA",4983.0,+33.6925197,-084.0211146
13,GA,247,60318,13247060318,30012,12382.0,12382.0,zip code,"Atlanta, GA","Rockdale County, GA",625.0,"CONYERS, GA","Conyers, GA",4983.0,+33.6819856,-084.0149885
13,GA,297,110506,13297110506,30012,,12382.0,zip code,"Atlanta, GA","Rockdale County, GA",625.0,"CONYERS, GA","Conyers, GA",4983.0,+33.7902760,-083.9374310
13,GA,217,100102,13217100102,30013,,12383.0,zip code,"Atlanta, GA","Rockdale County, GA",625.0,"CONYERS, GA","Conyers, GA",4983.0,+33.6620812,-083.9033558
13,GA,217,100504,13217100504,30013,,12383.0,zip code,"Atlanta, GA","Rockdale County, GA",625.0,"CONYERS, GA","Conyers, GA",4983.0,+33.6044185,-083.9615940
13,GA,217,100505,13217100505,30013,,12383.0,zip code,"Atlanta, GA","Rockdale County, GA",625.0,"CONYERS, GA","Conyers, GA",4983.0,+33.6113450,-083.9432689
13,GA,217,100903,13217100903,30013,,12383.0,zip code,"Atlanta, GA","Rockdale County, GA",625.0,"CONYERS, GA","Conyers, GA",4983.0,+33.5655329,-083.9993800
13,GA,247,60103,13247060103,30013,12383.0,12383.0,zip code,"Atlanta, GA","Rockdale County, GA",625.0,"CONYERS, GA","Conyers, GA",4983.0,+33.7488910,-083.9636141
13,GA,247,60104,13247060104,30013,12383.0,12383.0,zip code,"Atlanta, GA","Rockdale County, GA",625.0,"CONYERS, GA","Conyers, GA",4983.0,+33.6943728,-083.9389452
